CAV eP-  8504091623 3080        3480eS                        TED       150 361 gg
DDS iPC  8504091623 3110        3540eS                        TED       180 361 gg
RNI eP   8504091623 3440        4020eS                        TED       160 361 gg
                 1                                              D
CEY    4 8504130705 0000        3480iS                        SLD           362  g
LJU eP   8504130705 2840        3840iS                        SLD           362 gg
TRI    4 8504130705 0000        4730iS                        SLD       600 362  g
VOY eP   8504130705 3420                                      SLD           362 g
                 1                                              D
RNI iPC  8504100748 1130        1200iS                        TL        110 363 gg
                 1                                               
DRE eP-  8504101042 0670        1110iS                        SLD       340 364 gg
TRI eP   8504101042 0750        1290iS                        SLD           364 gg
COLIeP-  8504101042 0820        1340eS                        SLD       370 364 gg
BAD eP-  8504101042 1030        1780eS                        SLD       330 364 gg
                 1                                              D
PANIiPD  8504101504 2950        3110iS                        TE         90 365 gg
CAV iP+  8504101504 3320        3710eS                        TE         90 365 gg
DDS eP   8504101504 3390        3730eS                        TE        100 365 gg
RNI    4 8504101504 0000        4520eS                        TE            365  g
                 1                                               
CEY    4 8504131316 0000        1980iS                        CLD           366  g
TRI    4 8504131316 0000        2840iS                        CLD       600 366  g
VOY eP   8504131316 2000        3450iS                        CLD           366 gg
                 1                                              D
BOO iPC  8504110551 2660                                      FLD       320 367 g
POBIiPC  8504110551 2750        3090iS                        FLD           367 gg
BUA eP-  8504110551 2810        3150eS                        FLD       260 367 gg
BAD iP+  8504110551 2830        3200iS                        FLD       310 367 gg
FVI eP   8504110551 2850        3250iS                        FLD           367 gg
COLIiPC  8504110551 3090        3670eS                        FLD       300 367 gg
DRE iP+  8504110551 3250        3980eS                        FLD       320 367 gg
PANIeP   8504110551 4790        6610iS                        FLD       350 367 gg
DDS eP   8504110551 4990        6890iS                        FLD       370 367 gg
PAG eP   8504110551 5060        7030eS                        FLD       350 367 gg
