MODEL,WEIGHT,station,PHASE,THRESHOLD,timestamp,prob
EQTransformer,original,CLUD,S,0.9,2023-06-24T15:34:23.420000Z,2
EQTransformer,original,CTI,P,0.9,2023-06-01T14:59:52.970000Z,2
EQTransformer,original,CTI,P,0.9,2023-06-04T17:57:06.780000Z,2
EQTransformer,original,CTI,S,0.9,2023-06-04T17:58:31.700000Z,0
EQTransformer,original,CTI,P,0.9,2023-06-05T21:00:12.790000Z,3
EQTransformer,original,CTI,S,0.9,2023-06-05T21:00:22.600000Z,3
EQTransformer,original,CTI,P,0.9,2023-06-10T03:34:14.510000Z,2
EQTransformer,original,CTI,S,0.9,2023-06-10T03:34:20.460000Z,3
EQTransformer,original,CTI,S,0.9,2023-06-12T19:19:14.170000Z,3
EQTransformer,original,CTI,P,0.9,2023-06-14T10:05:00.120000Z,0
EQTransformer,original,CTI,P,0.9,2023-06-15T00:41:16.820000Z,0
EQTransformer,original,CTI,S,0.9,2023-06-15T00:41:23.230000Z,2
EQTransformer,original,CTI,P,0.9,2023-06-23T05:21:57.440000Z,3
EQTransformer,original,CTI,S,0.9,2023-06-23T05:22:05.390000Z,3
EQTransformer,original,CTI,P,0.9,2023-06-23T06:58:16.340000Z,3
EQTransformer,original,CTI,S,0.9,2023-06-23T06:58:18.670000Z,2
EQTransformer,original,DOSS,P,0.9,2023-06-01T10:02:10.620000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-01T14:59:51.480000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-02T02:18:29.010000Z,0
EQTransformer,original,DOSS,S,0.9,2023-06-02T02:18:32.080000Z,2
EQTransformer,original,DOSS,P,0.9,2023-06-03T05:18:39.310000Z,3
EQTransformer,original,DOSS,P,0.9,2023-06-03T12:33:22.910000Z,0
EQTransformer,original,DOSS,S,0.9,2023-06-03T12:33:25.210000Z,1
EQTransformer,original,DOSS,P,0.9,2023-06-04T17:57:13.220000Z,2
EQTransformer,original,DOSS,S,0.9,2023-06-04T17:57:20.400000Z,3
EQTransformer,original,DOSS,P,0.9,2023-06-05T10:03:33.390000Z,0
EQTransformer,original,DOSS,S,0.9,2023-06-05T10:03:36.590000Z,3
EQTransformer,original,DOSS,P,0.9,2023-06-08T15:19:18.660000Z,1
EQTransformer,original,DOSS,P,0.9,2023-06-08T15:34:40.290000Z,1
EQTransformer,original,DOSS,P,0.9,2023-06-08T16:01:58.870000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-09T10:13:15.030000Z,2
EQTransformer,original,DOSS,S,0.9,2023-06-09T10:13:21.210000Z,2
EQTransformer,original,DOSS,P,0.9,2023-06-09T17:32:25.540000Z,3
EQTransformer,original,DOSS,S,0.9,2023-06-09T17:32:28.440000Z,2
EQTransformer,original,DOSS,P,0.9,2023-06-12T10:04:39.710000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-12T19:19:11.210000Z,1
EQTransformer,original,DOSS,P,0.9,2023-06-13T17:17:12.150000Z,0
EQTransformer,original,DOSS,S,0.9,2023-06-13T17:17:23.620000Z,3
EQTransformer,original,DOSS,P,0.9,2023-06-14T10:04:59.540000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-14T10:35:35.380000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-15T00:41:10.750000Z,2
EQTransformer,original,DOSS,S,0.9,2023-06-15T00:41:12.840000Z,2
EQTransformer,original,DOSS,P,0.9,2023-06-22T15:16:35.350000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-23T05:22:04.160000Z,2
EQTransformer,original,DOSS,P,0.9,2023-06-23T06:58:18.880000Z,3
EQTransformer,original,DOSS,S,0.9,2023-06-23T06:58:24.360000Z,2
EQTransformer,original,DOSS,P,0.9,2023-06-26T10:10:01.280000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-27T01:38:18.070000Z,2
EQTransformer,original,DOSS,P,0.9,2023-06-27T10:46:42.110000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-28T10:39:42.660000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-29T15:06:35.770000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-29T15:08:54.030000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-29T15:17:45.250000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-29T15:23:17.370000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-29T15:32:52.310000Z,0
EQTransformer,original,DOSS,P,0.9,2023-06-29T15:33:20.710000Z,1
EQTransformer,original,DOSS,P,0.9,2023-06-29T16:07:10.020000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-02T08:50:42.740000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-02T09:06:54.510000Z,1
EQTransformer,original,DRE,P,0.9,2023-06-03T08:29:30.070000Z,2
EQTransformer,original,DRE,S,0.9,2023-06-03T08:29:32.100000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-03T21:13:48.710000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-03T21:13:50.970000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-04T00:03:05.560000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-04T00:04:25.700000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-04T00:25:10.150000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-04T00:25:15.290000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-06T07:42:10.690000Z,2
EQTransformer,original,DRE,S,0.9,2023-06-06T07:42:14.350000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-09T10:10:14.370000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-09T11:29:01.450000Z,2
EQTransformer,original,DRE,S,0.9,2023-06-09T11:30:17.200000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-09T11:59:18.940000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-12T08:28:24.400000Z,1
EQTransformer,original,DRE,S,0.9,2023-06-12T08:28:29.920000Z,1
EQTransformer,original,DRE,P,0.9,2023-06-13T06:31:11.360000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-13T06:31:14.740000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-14T00:33:49.660000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-14T00:33:52.160000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-14T11:59:36.630000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-16T10:03:19.860000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-18T06:16:48.070000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-18T06:16:50.670000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-19T22:04:21.560000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-19T22:04:24.800000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-19T23:49:11.110000Z,1
EQTransformer,original,DRE,S,0.9,2023-06-19T23:49:14.980000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-20T00:08:21.270000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-20T00:08:24.710000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-20T03:40:34.890000Z,2
EQTransformer,original,DRE,S,0.9,2023-06-20T03:40:38.070000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-21T11:59:28.740000Z,0
EQTransformer,original,DRE,P,0.9,2023-06-21T14:18:24.990000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-21T14:18:27.550000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-22T07:15:21.300000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-22T07:15:27.470000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-23T05:22:05.740000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-23T10:33:25.270000Z,2
EQTransformer,original,DRE,S,0.9,2023-06-23T10:33:34.180000Z,3
EQTransformer,original,DRE,P,0.9,2023-06-26T15:55:32.770000Z,2
EQTransformer,original,DRE,S,0.9,2023-06-26T15:55:35.450000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-27T00:56:30.610000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-27T00:56:33.850000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-28T21:00:04.700000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-28T21:01:20.200000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-29T10:59:05.230000Z,2
EQTransformer,original,DRE,S,0.9,2023-06-29T10:59:12.040000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-29T19:52:59.030000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-29T19:53:01.120000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-30T01:24:17.980000Z,2
EQTransformer,original,DRE,P,0.9,2023-06-30T07:56:40.060000Z,0
EQTransformer,original,DRE,S,0.9,2023-06-30T07:56:45.940000Z,3
EQTransformer,original,DRE,P,0.9,2023-06-30T11:59:30.780000Z,0
EQTransformer,original,DST2,P,0.9,2023-06-04T00:25:10.780000Z,2
EQTransformer,original,DST2,S,0.9,2023-06-04T00:25:16.320000Z,3
EQTransformer,original,DST2,P,0.9,2023-06-09T08:06:35.940000Z,2
EQTransformer,original,DST2,P,0.9,2023-06-11T07:46:00.300000Z,0
EQTransformer,original,DST2,P,0.9,2023-06-14T08:41:56.070000Z,1
EQTransformer,original,DST2,P,0.9,2023-06-14T09:18:19.260000Z,2
EQTransformer,original,DST2,S,0.9,2023-06-14T09:18:20.880000Z,2
EQTransformer,original,DST2,P,0.9,2023-06-22T09:03:57.820000Z,0
EQTransformer,original,DST2,P,0.9,2023-06-29T07:58:00.980000Z,2
EQTransformer,original,DST2,P,0.9,2023-06-30T01:24:12.880000Z,3
EQTransformer,original,DST2,S,0.9,2023-06-30T01:24:18.880000Z,2
EQTransformer,original,FETA,P,0.9,2023-06-04T02:28:48.440000Z,2
EQTransformer,original,FETA,S,0.9,2023-06-04T02:28:53.830000Z,2
EQTransformer,original,FETA,P,0.9,2023-06-27T09:42:35.500000Z,2
EQTransformer,original,FETA,P,0.9,2023-06-27T10:17:26.050000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-03T00:31:37.650000Z,0
EQTransformer,original,FUSE,S,0.9,2023-06-03T00:31:39.190000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-03T16:54:15.390000Z,0
EQTransformer,original,FUSE,S,0.9,2023-06-03T16:54:17.630000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-04T03:09:45.560000Z,2
EQTransformer,original,FUSE,S,0.9,2023-06-04T03:09:48.180000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-05T08:28:04.900000Z,1
EQTransformer,original,FUSE,S,0.9,2023-06-05T08:29:09.500000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-06T00:55:22.910000Z,0
EQTransformer,original,FUSE,S,0.9,2023-06-06T00:55:24.440000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-11T21:30:26.590000Z,2
EQTransformer,original,FUSE,S,0.9,2023-06-11T21:30:28.620000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-11T23:30:42.580000Z,2
EQTransformer,original,FUSE,S,0.9,2023-06-11T23:30:44.320000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-14T05:11:28.410000Z,2
EQTransformer,original,FUSE,S,0.9,2023-06-14T05:11:31.880000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-14T10:20:10.160000Z,0
EQTransformer,original,FUSE,S,0.9,2023-06-14T10:20:12.140000Z,0
EQTransformer,original,FUSE,P,0.9,2023-06-19T00:23:30.450000Z,2
EQTransformer,original,FUSE,S,0.9,2023-06-19T00:23:32.120000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-22T13:30:15.670000Z,2
EQTransformer,original,FUSE,S,0.9,2023-06-22T13:30:17.660000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-22T18:52:24.240000Z,1
EQTransformer,original,FUSE,S,0.9,2023-06-22T18:52:26.030000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-23T05:21:59.490000Z,3
EQTransformer,original,FUSE,S,0.9,2023-06-23T05:22:08.000000Z,2
EQTransformer,original,FUSE,P,0.9,2023-06-28T01:24:23.710000Z,0
EQTransformer,original,FUSE,S,0.9,2023-06-28T01:24:25.260000Z,2
EQTransformer,original,FVI,P,0.9,2023-06-03T21:45:32.520000Z,2
EQTransformer,original,FVI,S,0.9,2023-06-03T21:45:36.420000Z,2
EQTransformer,original,FVI,P,0.9,2023-06-05T21:00:07.780000Z,3
EQTransformer,original,FVI,S,0.9,2023-06-05T21:00:14.390000Z,3
EQTransformer,original,GAGG,P,0.9,2023-06-01T14:59:49.830000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-02T02:18:28.800000Z,0
EQTransformer,original,GAGG,S,0.9,2023-06-02T02:18:31.830000Z,2
EQTransformer,original,GAGG,P,0.9,2023-06-03T12:33:26.480000Z,0
EQTransformer,original,GAGG,S,0.9,2023-06-03T12:33:31.580000Z,3
EQTransformer,original,GAGG,P,0.9,2023-06-05T10:03:33.150000Z,0
EQTransformer,original,GAGG,S,0.9,2023-06-05T10:03:36.230000Z,2
EQTransformer,original,GAGG,P,0.9,2023-06-08T15:19:17.150000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-08T15:34:38.500000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-08T16:01:57.160000Z,1
EQTransformer,original,GAGG,P,0.9,2023-06-09T14:19:19.310000Z,0
EQTransformer,original,GAGG,S,0.9,2023-06-09T14:19:23.870000Z,2
EQTransformer,original,GAGG,P,0.9,2023-06-09T17:32:23.700000Z,1
EQTransformer,original,GAGG,S,0.9,2023-06-09T17:32:25.500000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-12T19:19:11.080000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-13T17:17:15.080000Z,0
EQTransformer,original,GAGG,S,0.9,2023-06-13T17:17:28.450000Z,3
EQTransformer,original,GAGG,P,0.9,2023-06-14T10:04:57.520000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-14T10:35:33.830000Z,0
EQTransformer,original,GAGG,S,0.9,2023-06-15T00:41:18.720000Z,2
EQTransformer,original,GAGG,P,0.9,2023-06-22T15:16:33.710000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-26T10:05:10.010000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-26T10:09:59.520000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-27T01:38:21.780000Z,3
EQTransformer,original,GAGG,S,0.9,2023-06-27T01:38:39.340000Z,2
EQTransformer,original,GAGG,P,0.9,2023-06-27T10:46:40.450000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-28T10:39:41.090000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-29T15:06:34.120000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-29T15:08:52.340000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-29T15:17:43.610000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-29T15:23:15.620000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-29T15:32:50.660000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-29T15:33:19.080000Z,0
EQTransformer,original,GAGG,P,0.9,2023-06-29T16:07:08.260000Z,0
EQTransformer,original,GEPF,P,0.9,2023-06-04T00:25:11.940000Z,2
EQTransformer,original,GEPF,S,0.9,2023-06-04T00:25:18.560000Z,2
EQTransformer,original,GEPF,P,0.9,2023-06-05T08:28:03.700000Z,2
EQTransformer,original,GEPF,S,0.9,2023-06-05T08:28:47.100000Z,2
EQTransformer,original,GEPF,P,0.9,2023-06-05T21:00:06.920000Z,3
EQTransformer,original,GEPF,S,0.9,2023-06-05T21:00:12.940000Z,3
EQTransformer,original,GEPF,P,0.9,2023-06-11T21:30:27.200000Z,2
EQTransformer,original,GEPF,S,0.9,2023-06-11T21:30:30.160000Z,2
EQTransformer,original,GEPF,P,0.9,2023-06-19T23:49:09.350000Z,1
EQTransformer,original,GEPF,S,0.9,2023-06-19T23:49:11.670000Z,2
EQTransformer,original,GEPF,P,0.9,2023-06-23T05:21:59.660000Z,3
EQTransformer,original,GEPF,S,0.9,2023-06-23T05:22:08.050000Z,3
EQTransformer,original,GEPF,P,0.9,2023-06-28T01:24:25.120000Z,0
EQTransformer,original,GEPF,S,0.9,2023-06-28T01:24:27.610000Z,0
EQTransformer,original,GORS,P,0.9,2023-06-01T23:54:24.350000Z,0
EQTransformer,original,GORS,P,0.9,2023-06-02T08:50:47.110000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-03T08:29:29.880000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-03T08:29:32.760000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-03T21:13:52.450000Z,1
EQTransformer,original,GORS,P,0.9,2023-06-04T00:25:14.640000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-04T00:25:23.790000Z,3
EQTransformer,original,GORS,P,0.9,2023-06-05T15:36:24.760000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-05T15:36:28.800000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-09T00:43:29.690000Z,3
EQTransformer,original,GORS,S,0.9,2023-06-09T00:43:33.580000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-09T11:59:23.700000Z,0
EQTransformer,original,GORS,P,0.9,2023-06-11T21:30:38.220000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-13T06:31:11.860000Z,0
EQTransformer,original,GORS,S,0.9,2023-06-13T06:31:15.590000Z,1
EQTransformer,original,GORS,P,0.9,2023-06-14T00:33:52.990000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-14T00:33:58.310000Z,3
EQTransformer,original,GORS,P,0.9,2023-06-14T10:28:09.730000Z,0
EQTransformer,original,GORS,P,0.9,2023-06-18T03:46:57.640000Z,0
EQTransformer,original,GORS,S,0.9,2023-06-18T03:47:02.990000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-18T12:07:42.430000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-18T12:07:46.160000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-19T22:04:22.140000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-19T22:04:25.810000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-19T23:49:15.260000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-20T00:08:21.750000Z,0
EQTransformer,original,GORS,S,0.9,2023-06-20T00:08:25.480000Z,0
EQTransformer,original,GORS,P,0.9,2023-06-20T03:40:35.510000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-20T03:40:39.100000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-21T14:18:27.620000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-21T14:18:31.700000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-22T07:15:18.870000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-22T07:15:23.570000Z,3
EQTransformer,original,GORS,P,0.9,2023-06-23T10:33:20.250000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-23T10:33:24.920000Z,3
EQTransformer,original,GORS,P,0.9,2023-06-26T15:55:32.190000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-26T15:55:34.190000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-27T22:35:11.290000Z,0
EQTransformer,original,GORS,S,0.9,2023-06-27T22:35:15.100000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-28T08:33:00.740000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-28T08:34:02.500000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-28T21:01:28.200000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-29T10:59:03.180000Z,2
EQTransformer,original,GORS,S,0.9,2023-06-29T11:00:21.100000Z,3
EQTransformer,original,GORS,P,0.9,2023-06-29T19:53:01.240000Z,0
EQTransformer,original,GORS,S,0.9,2023-06-29T19:53:47.600000Z,2
EQTransformer,original,GORS,P,0.9,2023-06-30T01:24:17.880000Z,2
EQTransformer,original,KBA,P,0.9,2023-06-12T19:19:10.020000Z,2
EQTransformer,original,KOSI,P,0.9,2023-06-01T10:02:12.460000Z,0
EQTransformer,original,KOSI,P,0.9,2023-06-01T14:59:53.490000Z,0
EQTransformer,original,KOSI,P,0.9,2023-06-04T17:57:14.410000Z,2
EQTransformer,original,KOSI,P,0.9,2023-06-08T15:19:20.880000Z,1
EQTransformer,original,KOSI,P,0.9,2023-06-08T15:34:42.140000Z,0
EQTransformer,original,KOSI,P,0.9,2023-06-08T16:02:00.670000Z,1
EQTransformer,original,KOSI,P,0.9,2023-06-09T14:19:20.990000Z,0
EQTransformer,original,KOSI,P,0.9,2023-06-12T19:19:03.310000Z,0
EQTransformer,original,KOSI,S,0.9,2023-06-12T19:19:11.310000Z,0
EQTransformer,original,KOSI,P,0.9,2023-06-13T17:17:22.040000Z,0
EQTransformer,original,KOSI,P,0.9,2023-06-14T10:04:59.600000Z,0
EQTransformer,original,KOSI,P,0.9,2023-06-15T00:41:21.330000Z,0
EQTransformer,original,KOSI,P,0.9,2023-06-23T05:22:03.520000Z,3
EQTransformer,original,LUSI,P,0.9,2023-06-01T10:02:10.410000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-01T14:59:51.320000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-02T02:18:27.140000Z,0
EQTransformer,original,LUSI,S,0.9,2023-06-02T02:18:28.970000Z,1
EQTransformer,original,LUSI,P,0.9,2023-06-03T05:18:38.120000Z,1
EQTransformer,original,LUSI,S,0.9,2023-06-03T05:18:43.710000Z,2
EQTransformer,original,LUSI,P,0.9,2023-06-03T12:33:24.530000Z,2
EQTransformer,original,LUSI,S,0.9,2023-06-03T12:33:27.990000Z,2
EQTransformer,original,LUSI,P,0.9,2023-06-04T17:57:16.080000Z,2
EQTransformer,original,LUSI,P,0.9,2023-06-05T10:03:31.500000Z,0
EQTransformer,original,LUSI,S,0.9,2023-06-05T10:03:33.360000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-08T15:19:18.660000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-08T15:34:40.030000Z,1
EQTransformer,original,LUSI,P,0.9,2023-06-08T16:01:58.660000Z,1
EQTransformer,original,LUSI,P,0.9,2023-06-09T10:13:15.370000Z,2
EQTransformer,original,LUSI,S,0.9,2023-06-09T10:13:21.800000Z,2
EQTransformer,original,LUSI,S,0.9,2023-06-09T17:32:23.020000Z,1
EQTransformer,original,LUSI,P,0.9,2023-06-12T10:04:39.490000Z,1
EQTransformer,original,LUSI,P,0.9,2023-06-12T19:19:12.540000Z,1
EQTransformer,original,LUSI,P,0.9,2023-06-13T17:17:12.950000Z,0
EQTransformer,original,LUSI,S,0.9,2023-06-13T17:17:24.860000Z,3
EQTransformer,original,LUSI,P,0.9,2023-06-14T10:04:59.190000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-14T10:35:35.280000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-15T00:41:12.100000Z,0
EQTransformer,original,LUSI,S,0.9,2023-06-15T00:41:15.130000Z,2
EQTransformer,original,LUSI,P,0.9,2023-06-22T15:16:35.170000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-26T10:10:01.090000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-27T01:38:19.970000Z,3
EQTransformer,original,LUSI,S,0.9,2023-06-27T01:38:36.160000Z,2
EQTransformer,original,LUSI,P,0.9,2023-06-27T10:46:41.940000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-28T10:39:42.570000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-29T15:06:35.600000Z,1
EQTransformer,original,LUSI,P,0.9,2023-06-29T15:17:45.080000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-29T15:23:17.110000Z,1
EQTransformer,original,LUSI,P,0.9,2023-06-29T15:32:52.180000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-29T15:33:20.530000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-29T16:07:09.810000Z,0
EQTransformer,original,LUSI,P,0.9,2023-06-30T06:27:14.070000Z,3
EQTransformer,original,LUSI,S,0.9,2023-06-30T06:27:23.080000Z,2
EQTransformer,original,MABI,P,0.9,2023-06-02T02:18:30.400000Z,1
EQTransformer,original,MABI,S,0.9,2023-06-02T02:18:35.240000Z,2
EQTransformer,original,MABI,P,0.9,2023-06-03T05:18:38.420000Z,3
EQTransformer,original,MABI,S,0.9,2023-06-03T05:18:44.330000Z,3
EQTransformer,original,MABI,P,0.9,2023-06-05T10:03:35.060000Z,2
EQTransformer,original,MABI,S,0.9,2023-06-05T10:03:39.700000Z,2
EQTransformer,original,MABI,P,0.9,2023-06-08T15:34:44.270000Z,0
EQTransformer,original,MABI,P,0.9,2023-06-08T16:02:02.890000Z,2
EQTransformer,original,MABI,P,0.9,2023-06-13T17:17:14.980000Z,2
EQTransformer,original,MABI,S,0.9,2023-06-13T17:17:28.520000Z,2
EQTransformer,original,MABI,P,0.9,2023-06-14T10:05:03.000000Z,2
EQTransformer,original,MABI,P,0.9,2023-06-27T10:17:25.130000Z,0
EQTransformer,original,MABI,S,0.9,2023-06-27T10:17:31.310000Z,2
EQTransformer,original,MAGA,P,0.9,2023-06-02T02:18:28.880000Z,3
EQTransformer,original,MAGA,S,0.9,2023-06-02T02:18:32.910000Z,2
EQTransformer,original,MAGA,P,0.9,2023-06-03T05:18:33.460000Z,0
EQTransformer,original,MAGA,S,0.9,2023-06-03T05:18:35.770000Z,1
EQTransformer,original,MAGA,P,0.9,2023-06-03T12:33:26.140000Z,2
EQTransformer,original,MAGA,S,0.9,2023-06-03T12:33:31.130000Z,2
EQTransformer,original,MAGA,P,0.9,2023-06-05T10:03:33.870000Z,1
EQTransformer,original,MAGA,S,0.9,2023-06-05T10:03:37.480000Z,2
EQTransformer,original,MAGA,P,0.9,2023-06-08T16:02:04.490000Z,2
EQTransformer,original,MAGA,P,0.9,2023-06-09T10:13:12.120000Z,2
EQTransformer,original,MAGA,S,0.9,2023-06-09T10:13:16.880000Z,3
EQTransformer,original,MAGA,P,0.9,2023-06-13T17:17:09.860000Z,2
EQTransformer,original,MAGA,S,0.9,2023-06-13T17:17:19.800000Z,2
EQTransformer,original,MAGA,P,0.9,2023-06-27T01:38:18.410000Z,3
EQTransformer,original,MAGA,S,0.9,2023-06-27T01:38:33.750000Z,3
EQTransformer,original,MAGA,S,0.9,2023-06-30T06:27:14.020000Z,0
EQTransformer,original,MARN,P,0.9,2023-06-02T02:18:31.290000Z,0
EQTransformer,original,MARN,S,0.9,2023-06-02T02:18:36.160000Z,2
EQTransformer,original,MARN,P,0.9,2023-06-03T05:18:38.730000Z,2
EQTransformer,original,MARN,S,0.9,2023-06-03T05:18:45.090000Z,3
EQTransformer,original,MARN,P,0.9,2023-06-03T12:33:22.690000Z,0
EQTransformer,original,MARN,S,0.9,2023-06-03T12:33:24.900000Z,2
EQTransformer,original,MARN,P,0.9,2023-06-09T10:13:12.650000Z,2
EQTransformer,original,MARN,S,0.9,2023-06-09T10:13:17.090000Z,3
EQTransformer,original,MARN,P,0.9,2023-06-13T17:17:08.440000Z,0
EQTransformer,original,MARN,S,0.9,2023-06-13T17:17:16.830000Z,3
EQTransformer,original,MARN,P,0.9,2023-06-15T00:41:11.600000Z,0
EQTransformer,original,MARN,S,0.9,2023-06-15T00:41:14.180000Z,0
EQTransformer,original,MARN,P,0.9,2023-06-27T01:38:13.390000Z,2
EQTransformer,original,MARN,S,0.9,2023-06-27T01:38:26.040000Z,3
EQTransformer,original,MARN,P,0.9,2023-06-30T06:27:16.270000Z,2
EQTransformer,original,MARN,S,0.9,2023-06-30T06:27:25.830000Z,3
